OPERAT_CARRIER_CD,Key,OPERAT_FLIGHT_NBR,SCHD_DEP_DT,SCHD_DEP_AIRPRT_IATA_CD,ARVL_AIRPRT_IATA_CD,SCHD_LEG_DEP_TMS,EST_LEG_DEP_TMS,ACTL_LEG_DEP_TMS,SCHD_LEG_ARVL_TMS,EST_LEG_ARVL_TMS,ACTL_LEG_ARVL_TMS,LAST_UPDT_TMS_LCL,CURR_STATUS_IND
AA,1001_2025-03-26_DFW,1001,2025-03-26,DFW,CUN,2025-03-26 09:32:00,2025-03-26 09:44:00,2025-03-26 09:43:00,2025-03-26 12:12:00,2025-03-26 12:14:00,2025-03-26 12:31:00,2025-03-26 12:34:14.098,Y
AA,1001_2025-03-27_DFW,1001,2025-03-27,DFW,CUN,2025-03-27 09:32:00,2025-03-27 09:32:00,2025-03-27 09:30:00,2025-03-27 12:12:00,2025-03-27 12:18:00,2025-03-27 12:15:00,2025-03-27 12:17:37.475,Y
AA,1001_2025-03-28_DFW,1001,2025-03-28,DFW,CUN,2025-03-28 09:32:00,2025-03-28 09:32:00,2025-03-28 09:28:00,2025-03-28 12:12:00,2025-03-28 12:15:00,2025-03-28 12:11:00,2025-03-28 12:13:00.075,Y
AA,1001_2025-03-29_DFW,1001,2025-03-29,DFW,CUN,2025-03-29 09:32:00,2025-03-29 09:58:00,2025-03-29 11:56:00,2025-03-29 12:12:00,2025-03-29 12:47:00,,2025-03-29 08:36:41.021,N
AA,1001_2025-03-29_DFW,1001,2025-03-29,DFW,CUN,2025-03-29 09:32:00,2025-03-29 10:30:00,2025-03-29 11:56:00,2025-03-29 12:12:00,2025-03-29 13:28:00,,2025-03-29 10:00:46.923,N
AA,1001_2025-03-29_DFW,1001,2025-03-29,DFW,CUN,2025-03-29 09:32:00,2025-03-29 10:45:00,2025-03-29 11:56:00,2025-03-29 12:12:00,2025-03-29 13:39:00,,2025-03-29 10:37:18.010,N
AA,1001_2025-03-29_DFW,1001,2025-03-29,DFW,CUN,2025-03-29 09:32:00,2025-03-29 11:00:00,2025-03-29 11:56:00,2025-03-29 12:12:00,2025-03-29 13:54:00,,2025-03-29 10:52:52.189,N
AA,1001_2025-03-29_DFW,1001,2025-03-29,DFW,CUN,2025-03-29 09:32:00,2025-03-29 11:15:00,2025-03-29 11:56:00,2025-03-29 12:12:00,2025-03-29 14:00:00,,2025-03-29 11:09:47.648,N
AA,1001_2025-03-29_DFW,1001,2025-03-29,DFW,CUN,2025-03-29 09:32:00,2025-03-29 11:25:00,2025-03-29 11:56:00,2025-03-29 12:12:00,2025-03-29 14:10:00,,2025-03-29 11:25:34.050,N
AA,1001_2025-03-29_DFW,1001,2025-03-29,DFW,CUN,2025-03-29 09:32:00,2025-03-29 11:45:00,2025-03-29 11:56:00,2025-03-29 12:12:00,2025-03-29 14:29:00,,2025-03-29 11:33:39.513,N
AA,1001_2025-03-29_DFW,1001,2025-03-29,DFW,CUN,2025-03-29 09:32:00,2025-03-29 12:00:00,2025-03-29 11:56:00,2025-03-29 12:12:00,2025-03-29 14:44:00,,2025-03-29 11:51:11.109,N
AA,1001_2025-03-29_DFW,1001,2025-03-29,DFW,CUN,2025-03-29 09:32:00,2025-03-29 12:00:00,2025-03-29 11:56:00,2025-03-29 12:12:00,2025-03-29 14:32:00,2025-03-29 14:28:00,2025-03-29 14:32:45.038,Y
AA,1001_2025-03-30_DFW,1001,2025-03-30,DFW,CUN,2025-03-30 09:20:00,2025-03-30 09:20:00,2025-03-30 09:15:00,2025-03-30 12:00:00,2025-03-30 11:45:00,2025-03-30 11:43:00,2025-03-30 11:45:44.492,Y
AA,1001_2025-03-31_DFW,1001,2025-03-31,DFW,CUN,2025-03-31 09:29:00,2025-03-31 09:29:00,2025-03-31 09:23:00,2025-03-31 12:09:00,2025-03-31 12:33:00,2025-03-31 12:31:00,2025-03-31 12:32:22.661,Y
AA,1001_2025-04-01_DFW,1001,2025-04-01,DFW,CUN,2025-04-01 09:29:00,2025-04-01 09:29:00,2025-04-01 09:27:00,2025-04-01 12:09:00,2025-04-01 12:00:00,2025-04-01 11:56:00,2025-04-01 11:59:43.456,Y
AA,1001_2025-04-02_DFW,1001,2025-04-02,DFW,CUN,2025-04-02 09:29:00,2025-04-02 09:39:00,2025-04-02 09:35:00,2025-04-02 12:09:00,2025-04-02 12:31:00,,2025-04-02 09:24:17.884,N
AA,1001_2025-04-02_DFW,1001,2025-04-02,DFW,CUN,2025-04-02 09:29:00,2025-04-02 09:39:00,2025-04-02 09:35:00,2025-04-02 12:09:00,2025-04-02 12:52:00,2025-04-02 12:48:00,2025-04-02 12:50:28.039,Y
AA,1001_2025-04-03_DFW,1001,2025-04-03,DFW,CUN,2025-04-03 09:29:00,2025-04-03 09:29:00,2025-04-03 09:29:00,2025-04-03 12:09:00,2025-04-03 12:12:00,2025-04-03 12:08:00,2025-04-03 12:11:38.379,Y
AA,1001_2025-04-04_DFW,1001,2025-04-04,DFW,CUN,2025-04-04 09:30:00,2025-04-04 09:34:00,2025-04-04 09:32:00,2025-04-04 12:05:00,2025-04-04 12:32:00,,2025-04-04 09:17:59.824,N
AA,1001_2025-04-04_DFW,1001,2025-04-04,DFW,CUN,2025-04-04 09:30:00,2025-04-04 09:34:00,2025-04-04 09:32:00,2025-04-04 12:05:00,2025-04-04 12:22:00,2025-04-04 12:18:00,2025-04-04 12:22:31.018,Y
AA,1001_2025-04-05_DFW,1001,2025-04-05,DFW,CUN,2025-04-05 09:30:00,2025-04-05 10:00:00,2025-04-05 10:04:00,2025-04-05 12:05:00,2025-04-05 12:41:00,,2025-04-05 08:00:21.333,N
AA,1001_2025-04-05_DFW,1001,2025-04-05,DFW,CUN,2025-04-05 09:30:00,2025-04-05 10:06:00,2025-04-05 10:04:00,2025-04-05 12:05:00,2025-04-05 12:56:00,,2025-04-05 08:07:07.466,N
AA,1001_2025-04-05_DFW,1001,2025-04-05,DFW,CUN,2025-04-05 09:30:00,2025-04-05 10:06:00,2025-04-05 10:04:00,2025-04-05 12:05:00,2025-04-05 13:12:00,2025-04-05 13:13:00,2025-04-05 13:15:33.505,Y
AA,1001_2025-04-05_DFW,1001,2025-04-05,DFW,CUN,2025-04-05 09:30:00,2025-04-05 10:20:00,2025-04-05 10:04:00,2025-04-05 12:05:00,2025-04-05 13:10:00,,2025-04-05 07:30:27.738,N
AA,1001_2025-04-06_DFW,1001,2025-04-06,DFW,CUN,2025-04-06 09:30:00,2025-04-06 09:30:00,2025-04-06 09:24:00,2025-04-06 12:05:00,2025-04-06 12:14:00,2025-04-06 12:13:00,2025-04-06 12:16:08.595,Y
AA,1001_2025-04-07_DFW,1001,2025-04-07,DFW,CUN,2025-04-07 09:30:00,2025-04-07 09:30:00,2025-04-07 09:27:00,2025-04-07 12:05:00,2025-04-07 12:00:00,2025-04-07 11:58:00,2025-04-07 12:00:22.169,Y
AA,1001_2025-04-08_DFW,1001,2025-04-08,DFW,CUN,2025-04-08 09:30:00,2025-04-08 09:30:00,2025-04-08 09:25:00,2025-04-08 12:05:00,2025-04-08 11:59:00,2025-04-08 11:59:00,2025-04-08 12:01:53.472,Y
AA,1001_2025-04-09_DFW,1001,2025-04-09,DFW,CUN,2025-04-09 09:30:00,2025-04-09 09:40:00,2025-04-09 09:35:00,2025-04-09 12:05:00,2025-04-09 12:32:00,,2025-04-09 09:29:37.003,N
AA,1001_2025-04-09_DFW,1001,2025-04-09,DFW,CUN,2025-04-09 09:30:00,2025-04-09 09:40:00,2025-04-09 09:35:00,2025-04-09 12:05:00,2025-04-09 12:10:00,2025-04-09 12:10:00,2025-04-09 12:11:56.018,Y
AA,1001_2025-04-10_DFW,1001,2025-04-10,DFW,CUN,2025-04-10 09:30:00,2025-04-10 09:35:00,2025-04-10 09:47:00,2025-04-10 12:05:00,2025-04-10 12:16:00,,2025-04-10 05:56:25.334,N
AA,1001_2025-04-10_DFW,1001,2025-04-10,DFW,CUN,2025-04-10 09:30:00,2025-04-10 09:50:00,2025-04-10 09:47:00,2025-04-10 12:05:00,2025-04-10 12:42:00,,2025-04-10 08:57:36.679,N
AA,1001_2025-04-10_DFW,1001,2025-04-10,DFW,CUN,2025-04-10 09:30:00,2025-04-10 09:50:00,2025-04-10 09:47:00,2025-04-10 12:05:00,2025-04-10 12:15:00,2025-04-10 12:24:00,2025-04-10 12:28:03.011,Y
AA,1001_2025-04-11_DFW,1001,2025-04-11,DFW,CUN,2025-04-11 09:30:00,2025-04-11 09:44:00,2025-04-11 09:38:00,2025-04-11 12:05:00,2025-04-11 12:40:00,,2025-04-11 08:55:57.452,N
AA,1001_2025-04-11_DFW,1001,2025-04-11,DFW,CUN,2025-04-11 09:30:00,2025-04-11 09:44:00,2025-04-11 09:38:00,2025-04-11 12:05:00,2025-04-11 12:14:00,2025-04-11 12:24:00,2025-04-11 12:25:52.565,Y
AA,1001_2025-04-12_DFW,1001,2025-04-12,DFW,CUN,2025-04-12 09:30:00,2025-04-12 09:30:00,2025-04-12 09:21:00,2025-04-12 12:05:00,2025-04-12 12:40:00,2025-04-12 12:22:00,2025-04-12 12:24:26.275,Y
AA,1001_2025-04-13_DFW,1001,2025-04-13,DFW,CUN,2025-04-13 09:30:00,2025-04-13 09:30:00,2025-04-13 09:26:00,2025-04-13 12:05:00,2025-04-13 11:54:00,2025-04-13 11:51:00,2025-04-13 11:54:29.072,Y
AA,1001_2025-04-14_DFW,1001,2025-04-14,DFW,CUN,2025-04-14 09:30:00,2025-04-14 09:30:00,2025-04-14 09:25:00,2025-04-14 12:05:00,2025-04-14 11:54:00,2025-04-14 11:51:00,2025-04-14 11:54:45.486,Y
AA,1001_2025-04-15_DFW,1001,2025-04-15,DFW,CUN,2025-04-15 09:30:00,2025-04-15 09:30:00,2025-04-15 09:28:00,2025-04-15 12:05:00,2025-04-15 11:52:00,2025-04-15 11:51:00,2025-04-15 11:53:32.007,Y
AA,1001_2025-04-16_DFW,1001,2025-04-16,DFW,CUN,2025-04-16 09:30:00,2025-04-16 09:30:00,2025-04-16 09:27:00,2025-04-16 12:05:00,2025-04-16 11:58:00,2025-04-16 11:55:00,2025-04-16 11:58:07.194,Y
AA,1001_2025-04-17_DFW,1001,2025-04-17,DFW,CUN,2025-04-17 09:30:00,2025-04-17 09:53:00,2025-04-17 09:43:00,2025-04-17 12:05:00,2025-04-17 12:39:00,,2025-04-17 08:55:51.191,N
AA,1001_2025-04-17_DFW,1001,2025-04-17,DFW,CUN,2025-04-17 09:30:00,2025-04-17 09:53:00,2025-04-17 09:43:00,2025-04-17 12:05:00,2025-04-17 12:02:00,2025-04-17 12:00:00,2025-04-17 12:03:47.273,Y
AA,1001_2025-04-18_DFW,1001,2025-04-18,DFW,CUN,2025-04-18 09:30:00,2025-04-18 09:30:00,2025-04-18 09:29:00,2025-04-18 12:05:00,2025-04-18 11:58:00,2025-04-18 11:58:00,2025-04-18 12:01:20.132,Y
AA,1001_2025-04-19_DFW,1001,2025-04-19,DFW,CUN,2025-04-19 09:30:00,2025-04-19 10:14:00,2025-04-19 10:28:00,2025-04-19 12:05:00,2025-04-19 12:59:00,,2025-04-19 07:33:16.001,N
AA,1001_2025-04-19_DFW,1001,2025-04-19,DFW,CUN,2025-04-19 09:30:00,2025-04-19 10:28:00,2025-04-19 10:28:00,2025-04-19 12:05:00,2025-04-19 13:13:00,,2025-04-19 09:13:45.039,N
AA,1001_2025-04-19_DFW,1001,2025-04-19,DFW,CUN,2025-04-19 09:30:00,2025-04-19 10:28:00,2025-04-19 10:28:00,2025-04-19 12:05:00,2025-04-19 12:59:00,2025-04-19 12:57:00,2025-04-19 13:00:30.567,Y
AA,1001_2025-04-20_DFW,1001,2025-04-20,DFW,CUN,2025-04-20 09:30:00,2025-04-20 09:30:00,2025-04-20 09:29:00,2025-04-20 12:05:00,2025-04-20 12:20:00,2025-04-20 12:21:00,2025-04-20 12:24:12.041,Y
AA,1001_2025-04-21_DFW,1001,2025-04-21,DFW,CUN,2025-04-21 09:30:00,2025-04-21 09:45:00,2025-04-21 09:43:00,2025-04-21 12:05:00,2025-04-21 12:26:00,,2025-04-21 07:43:06.895,N
AA,1001_2025-04-21_DFW,1001,2025-04-21,DFW,CUN,2025-04-21 09:30:00,2025-04-21 09:54:00,2025-04-21 09:43:00,2025-04-21 12:05:00,2025-04-21 12:54:00,,2025-04-21 08:57:49.449,N
AA,1001_2025-04-21_DFW,1001,2025-04-21,DFW,CUN,2025-04-21 09:30:00,2025-04-21 09:54:00,2025-04-21 09:43:00,2025-04-21 12:05:00,2025-04-21 12:27:00,2025-04-21 12:26:00,2025-04-21 12:27:43.061,Y
AA,1001_2025-04-22_DFW,1001,2025-04-22,DFW,CUN,2025-04-22 09:30:00,2025-04-22 09:35:00,2025-04-22 09:37:00,2025-04-22 12:05:00,2025-04-22 12:16:00,,2025-04-22 09:30:28.031,N
AA,1001_2025-04-22_DFW,1001,2025-04-22,DFW,CUN,2025-04-22 09:30:00,2025-04-22 09:35:00,2025-04-22 09:37:00,2025-04-22 12:05:00,2025-04-22 12:18:00,2025-04-22 12:16:00,2025-04-22 12:18:46.569,Y
AA,1001_2025-04-23_DFW,1001,2025-04-23,DFW,CUN,2025-04-23 09:30:00,2025-04-23 09:34:00,2025-04-23 09:46:00,2025-04-23 12:05:00,2025-04-23 12:15:00,,2025-04-23 08:12:12.086,N
AA,1001_2025-04-23_DFW,1001,2025-04-23,DFW,CUN,2025-04-23 09:30:00,2025-04-23 09:35:00,2025-04-23 09:46:00,2025-04-23 12:05:00,2025-04-23 12:16:00,,2025-04-23 08:17:36.587,N
AA,1001_2025-04-23_DFW,1001,2025-04-23,DFW,CUN,2025-04-23 09:30:00,2025-04-23 09:40:00,2025-04-23 09:46:00,2025-04-23 12:05:00,2025-04-23 12:42:00,,2025-04-23 09:37:39.592,N
AA,1001_2025-04-23_DFW,1001,2025-04-23,DFW,CUN,2025-04-23 09:30:00,2025-04-23 09:40:00,2025-04-23 09:46:00,2025-04-23 12:05:00,2025-04-23 12:43:00,2025-04-23 12:45:00,2025-04-23 12:45:32.433,Y
AA,1001_2025-04-24_DFW,1001,2025-04-24,DFW,CUN,2025-04-24 09:30:00,2025-04-24 10:00:00,2025-04-24 09:52:00,2025-04-24 12:05:00,2025-04-24 12:43:00,,2025-04-24 09:23:22.092,N
AA,1001_2025-04-24_DFW,1001,2025-04-24,DFW,CUN,2025-04-24 09:30:00,2025-04-24 10:15:00,2025-04-24 09:52:00,2025-04-24 12:05:00,2025-04-24 13:02:00,,2025-04-24 09:50:23.005,N
AA,1001_2025-04-24_DFW,1001,2025-04-24,DFW,CUN,2025-04-24 09:30:00,2025-04-24 10:15:00,2025-04-24 09:52:00,2025-04-24 12:05:00,2025-04-24 12:51:00,2025-04-24 12:56:00,2025-04-24 12:58:25.585,Y
AA,1001_2025-04-25_DFW,1001,2025-04-25,DFW,CUN,2025-04-25 09:30:00,2025-04-25 09:45:00,2025-04-25 10:07:00,2025-04-25 12:05:00,2025-04-25 12:30:00,,2025-04-25 09:29:22.547,N
AA,1001_2025-04-25_DFW,1001,2025-04-25,DFW,CUN,2025-04-25 09:30:00,2025-04-25 10:00:00,2025-04-25 10:07:00,2025-04-25 12:05:00,2025-04-25 12:45:00,,2025-04-25 09:48:04.438,N
AA,1001_2025-04-25_DFW,1001,2025-04-25,DFW,CUN,2025-04-25 09:30:00,2025-04-25 10:05:00,2025-04-25 10:07:00,2025-04-25 12:05:00,2025-04-25 12:54:00,,2025-04-25 10:03:48.321,N
AA,1001_2025-04-25_DFW,1001,2025-04-25,DFW,CUN,2025-04-25 09:30:00,2025-04-25 10:05:00,2025-04-25 10:07:00,2025-04-25 12:05:00,2025-04-25 12:40:00,2025-04-25 12:42:00,2025-04-25 12:44:31.160,Y
AA,1001_2025-04-26_DFW,1001,2025-04-26,DFW,CUN,2025-04-26 09:30:00,2025-04-26 09:30:00,2025-04-26 09:21:00,2025-04-26 12:05:00,2025-04-26 11:49:00,2025-04-26 11:47:00,2025-04-26 11:49:30.195,Y
AA,1001_2025-04-27_DFW,1001,2025-04-27,DFW,CUN,2025-04-27 09:30:00,2025-04-27 09:30:00,2025-04-27 09:23:00,2025-04-27 12:05:00,2025-04-27 11:46:00,2025-04-27 11:44:00,2025-04-27 11:46:46.351,Y
AA,1001_2025-04-28_DFW,1001,2025-04-28,DFW,CUN,2025-04-28 09:30:00,2025-04-28 09:30:00,2025-04-28 09:29:00,2025-04-28 12:05:00,2025-04-28 12:06:00,2025-04-28 12:09:00,2025-04-28 12:09:58.402,Y
AA,1001_2025-04-29_DFW,1001,2025-04-29,DFW,CUN,2025-04-29 09:30:00,2025-04-29 09:30:00,2025-04-29 09:26:00,2025-04-29 12:05:00,2025-04-29 11:52:00,2025-04-29 11:50:00,2025-04-29 11:53:48.101,Y
AA,1001_2025-04-30_DFW,1001,2025-04-30,DFW,CUN,2025-04-30 09:30:00,2025-04-30 09:30:00,2025-04-30 09:26:00,2025-04-30 12:05:00,2025-04-30 12:08:00,2025-04-30 12:19:00,2025-04-30 12:20:54.486,Y
AA,1001_2025-05-01_DFW,1001,2025-05-01,DFW,CUN,2025-05-01 09:30:00,2025-05-01 09:30:00,2025-05-01 09:31:00,2025-05-01 12:05:00,2025-05-01 11:57:00,2025-05-01 11:54:00,2025-05-01 11:56:24.686,Y
AA,1001_2025-05-02_DFW,1001,2025-05-02,DFW,CUN,2025-05-02 09:30:00,2025-05-02 10:32:00,2025-05-02 10:28:00,2025-05-02 12:05:00,2025-05-02 13:17:00,,2025-05-02 07:22:57.607,N
AA,1001_2025-05-02_DFW,1001,2025-05-02,DFW,CUN,2025-05-02 09:30:00,2025-05-02 10:32:00,2025-05-02 10:28:00,2025-05-02 12:05:00,2025-05-02 14:38:00,2025-05-02 14:36:00,2025-05-02 14:40:11.607,Y
AA,1001_2025-05-03_DFW,1001,2025-05-03,DFW,CUN,2025-05-03 09:30:00,2025-05-03 09:30:00,2025-05-03 09:28:00,2025-05-03 12:05:00,2025-05-03 12:05:00,,2025-05-03 05:19:30.653,N
AA,1001_2025-05-03_DFW,1001,2025-05-03,DFW,CUN,2025-05-03 09:30:00,2025-05-03 09:30:00,2025-05-03 09:28:00,2025-05-03 12:05:00,2025-05-03 11:56:00,2025-05-03 11:55:00,2025-05-03 11:57:32.754,Y
AA,1001_2025-05-03_DFW,1001,2025-05-03,DFW,CUN,2025-05-03 09:30:00,2025-05-03 12:15:00,2025-05-03 09:28:00,2025-05-03 12:05:00,2025-05-03 14:54:00,,2025-05-03 05:18:53.044,N
AA,1001_2025-05-04_DFW,1001,2025-05-04,DFW,CUN,2025-05-04 09:30:00,2025-05-04 09:42:00,2025-05-04 11:20:00,2025-05-04 12:05:00,2025-05-04 12:22:00,,2025-05-04 09:29:49.403,N
AA,1001_2025-05-04_DFW,1001,2025-05-04,DFW,CUN,2025-05-04 09:30:00,2025-05-04 09:57:00,2025-05-04 11:20:00,2025-05-04 12:05:00,2025-05-04 12:37:00,,2025-05-04 09:51:49.046,N
AA,1001_2025-05-04_DFW,1001,2025-05-04,DFW,CUN,2025-05-04 09:30:00,2025-05-04 10:07:00,2025-05-04 11:20:00,2025-05-04 12:05:00,2025-05-04 12:51:00,,2025-05-04 10:08:12.435,N
AA,1001_2025-05-04_DFW,1001,2025-05-04,DFW,CUN,2025-05-04 09:30:00,2025-05-04 10:20:00,2025-05-04 11:20:00,2025-05-04 12:05:00,2025-05-04 13:04:00,,2025-05-04 10:08:49.468,N
AA,1001_2025-05-04_DFW,1001,2025-05-04,DFW,CUN,2025-05-04 09:30:00,2025-05-04 10:30:00,2025-05-04 11:20:00,2025-05-04 12:05:00,2025-05-04 13:14:00,,2025-05-04 10:25:25.790,N
AA,1001_2025-05-04_DFW,1001,2025-05-04,DFW,CUN,2025-05-04 09:30:00,2025-05-04 10:45:00,2025-05-04 11:20:00,2025-05-04 12:05:00,2025-05-04 13:29:00,,2025-05-04 10:29:45.146,N
AA,1001_2025-05-04_DFW,1001,2025-05-04,DFW,CUN,2025-05-04 09:30:00,2025-05-04 11:00:00,2025-05-04 11:20:00,2025-05-04 12:05:00,2025-05-04 13:44:00,,2025-05-04 10:50:36.461,N
AA,1001_2025-05-04_DFW,1001,2025-05-04,DFW,CUN,2025-05-04 09:30:00,2025-05-04 11:15:00,2025-05-04 11:20:00,2025-05-04 12:05:00,2025-05-04 13:48:00,,2025-05-04 11:06:03.531,N
AA,1001_2025-05-04_DFW,1001,2025-05-04,DFW,CUN,2025-05-04 09:30:00,2025-05-04 11:25:00,2025-05-04 11:20:00,2025-05-04 12:05:00,2025-05-04 13:58:00,,2025-05-04 11:17:32.430,N
AA,1001_2025-05-04_DFW,1001,2025-05-04,DFW,CUN,2025-05-04 09:30:00,2025-05-04 11:25:00,2025-05-04 11:20:00,2025-05-04 12:05:00,2025-05-04 13:57:00,2025-05-04 13:58:00,2025-05-04 14:00:49.057,Y
AA,1001_2025-05-05_DFW,1001,2025-05-05,DFW,CUN,2025-05-05 09:20:00,2025-05-05 11:30:00,2025-05-05 12:34:00,2025-05-05 12:00:00,2025-05-05 14:09:00,,2025-05-05 06:12:32.943,N
AA,1001_2025-05-05_DFW,1001,2025-05-05,DFW,CUN,2025-05-05 09:20:00,2025-05-05 12:00:00,2025-05-05 12:34:00,2025-05-05 12:00:00,2025-05-05 14:39:00,,2025-05-05 06:13:28.714,N
AA,1001_2025-05-05_DFW,1001,2025-05-05,DFW,CUN,2025-05-05 09:20:00,2025-05-05 12:45:00,2025-05-05 12:34:00,2025-05-05 12:00:00,2025-05-05 15:28:00,,2025-05-05 10:52:24.082,N
AA,1001_2025-05-05_DFW,1001,2025-05-05,DFW,CUN,2025-05-05 09:20:00,2025-05-05 12:45:00,2025-05-05 12:34:00,2025-05-05 12:00:00,2025-05-05 15:00:00,2025-05-05 15:01:00,2025-05-05 15:04:22.903,Y
AA,1001_2025-05-06_DFW,1001,2025-05-06,DFW,CUN,2025-05-06 09:20:00,2025-05-06 09:30:00,2025-05-06 12:20:00,2025-05-06 12:00:00,2025-05-06 12:21:00,,2025-05-06 08:59:00.439,N
AA,1001_2025-05-06_DFW,1001,2025-05-06,DFW,CUN,2025-05-06 09:20:00,2025-05-06 10:00:00,2025-05-06 12:20:00,2025-05-06 12:00:00,2025-05-06 12:57:00,,2025-05-06 09:28:37.090,N
AA,1001_2025-05-06_DFW,1001,2025-05-06,DFW,CUN,2025-05-06 09:20:00,2025-05-06 10:30:00,2025-05-06 12:20:00,2025-05-06 12:00:00,2025-05-06 13:31:00,,2025-05-06 09:58:21.941,N
AA,1001_2025-05-06_DFW,1001,2025-05-06,DFW,CUN,2025-05-06 09:20:00,2025-05-06 11:00:00,2025-05-06 12:20:00,2025-05-06 12:00:00,2025-05-06 14:01:00,,2025-05-06 10:00:49.730,N
AA,1001_2025-05-06_DFW,1001,2025-05-06,DFW,CUN,2025-05-06 09:20:00,2025-05-06 11:07:00,2025-05-06 12:20:00,2025-05-06 12:00:00,2025-05-06 14:32:00,,2025-05-06 10:42:19.230,N
AA,1001_2025-05-06_DFW,1001,2025-05-06,DFW,CUN,2025-05-06 09:20:00,2025-05-06 11:30:00,2025-05-06 12:20:00,2025-05-06 12:00:00,2025-05-06 14:55:00,,2025-05-06 10:53:04.295,N
AA,1001_2025-05-06_DFW,1001,2025-05-06,DFW,CUN,2025-05-06 09:20:00,2025-05-06 11:45:00,2025-05-06 12:20:00,2025-05-06 12:00:00,2025-05-06 15:10:00,,2025-05-06 11:02:19.361,N
AA,1001_2025-05-06_DFW,1001,2025-05-06,DFW,CUN,2025-05-06 09:20:00,2025-05-06 12:15:00,2025-05-06 12:20:00,2025-05-06 12:00:00,2025-05-06 15:45:00,,2025-05-06 11:35:53.245,N
AA,1001_2025-05-06_DFW,1001,2025-05-06,DFW,CUN,2025-05-06 09:20:00,2025-05-06 12:25:00,2025-05-06 12:20:00,2025-05-06 12:00:00,2025-05-06 15:55:00,,2025-05-06 12:14:47.015,N
AA,1001_2025-05-06_DFW,1001,2025-05-06,DFW,CUN,2025-05-06 09:20:00,2025-05-06 12:25:00,2025-05-06 12:20:00,2025-05-06 12:00:00,2025-05-06 15:29:00,2025-05-06 15:28:00,2025-05-06 15:29:12.443,Y
AA,1001_2025-05-07_DFW,1001,2025-05-07,DFW,CUN,2025-05-07 09:20:00,2025-05-07 09:20:00,2025-05-07 09:15:00,2025-05-07 12:00:00,2025-05-07 12:06:00,2025-05-07 12:03:00,2025-05-07 12:06:08.197,Y
AA,1001_2025-05-08_DFW,1001,2025-05-08,DFW,CUN,2025-05-08 09:20:00,2025-05-08 09:20:00,2025-05-08 09:12:00,2025-05-08 12:00:00,2025-05-08 11:52:00,2025-05-08 11:49:00,2025-05-08 11:51:43.412,Y
AA,1001_2025-05-09_DFW,1001,2025-05-09,DFW,CUN,2025-05-09 09:20:00,2025-05-09 09:31:00,2025-05-09 10:02:00,2025-05-09 12:00:00,2025-05-09 12:25:00,,2025-05-09 08:29:55.461,N
AA,1001_2025-05-09_DFW,1001,2025-05-09,DFW,CUN,2025-05-09 09:20:00,2025-05-09 09:31:00,2025-05-09 10:02:00,2025-05-09 12:00:00,2025-05-09 12:54:00,2025-05-09 12:54:00,2025-05-09 12:57:19.457,Y
AA,1001_2025-05-10_DFW,1001,2025-05-10,DFW,CUN,2025-05-10 09:20:00,2025-05-10 09:20:00,2025-05-10 09:17:00,2025-05-10 12:00:00,2025-05-10 11:47:00,2025-05-10 11:48:00,2025-05-10 11:50:44.336,Y
AA,1001_2025-05-11_DFW,1001,2025-05-11,DFW,CUN,2025-05-11 09:20:00,2025-05-11 09:20:00,2025-05-11 09:10:00,2025-05-11 12:00:00,2025-05-11 12:01:00,2025-05-11 12:02:00,2025-05-11 12:05:33.245,Y
AA,1001_2025-05-12_DFW,1001,2025-05-12,DFW,CUN,2025-05-12 09:20:00,2025-05-12 09:21:00,2025-05-12 09:22:00,2025-05-12 12:00:00,2025-05-12 12:02:00,,2025-05-12 08:22:45.826,N
AA,1001_2025-05-12_DFW,1001,2025-05-12,DFW,CUN,2025-05-12 09:20:00,2025-05-12 09:26:00,2025-05-12 09:22:00,2025-05-12 12:00:00,2025-05-12 12:07:00,,2025-05-12 09:18:49.015,N
AA,1001_2025-05-12_DFW,1001,2025-05-12,DFW,CUN,2025-05-12 09:20:00,2025-05-12 09:26:00,2025-05-12 09:22:00,2025-05-12 12:00:00,2025-05-12 11:51:00,2025-05-12 11:50:00,2025-05-12 11:52:24.247,Y
AA,1001_2025-05-13_DFW,1001,2025-05-13,DFW,CUN,2025-05-13 09:20:00,2025-05-13 09:20:00,2025-05-13 09:11:00,2025-05-13 12:00:00,2025-05-13 11:39:00,2025-05-13 11:38:00,2025-05-13 12:16:27.067,Y
AA,1001_2025-05-14_DFW,1001,2025-05-14,DFW,CUN,2025-05-14 09:20:00,2025-05-14 09:20:00,2025-05-14 09:12:00,2025-05-14 12:00:00,2025-05-14 11:32:00,2025-05-14 11:30:00,2025-05-14 11:35:47.706,Y
AA,1001_2025-05-15_DFW,1001,2025-05-15,DFW,CUN,2025-05-15 09:20:00,2025-05-15 09:30:00,2025-05-15 09:46:00,2025-05-15 12:00:00,2025-05-15 12:09:00,,2025-05-15 09:04:54.421,N
AA,1001_2025-05-15_DFW,1001,2025-05-15,DFW,CUN,2025-05-15 09:20:00,2025-05-15 09:35:00,2025-05-15 09:46:00,2025-05-15 12:00:00,2025-05-15 12:20:00,,2025-05-15 09:22:41.000,N
AA,1001_2025-05-15_DFW,1001,2025-05-15,DFW,CUN,2025-05-15 09:20:00,2025-05-15 09:38:00,2025-05-15 09:46:00,2025-05-15 12:00:00,2025-05-15 12:23:00,,2025-05-15 09:35:53.177,N
